idsolicitud,fechahora,idusuario,descontado,totalentregado
"000040124","2024-01-25 09:21:07","YTOLENTI","1.90","500.00"
"000040125","2024-01-25 10:12:06","BROCANO","1453.00","2500.00"
"000040126","2024-01-25 10:07:28","BROCANO","137.10","500.00"
"000040127","2024-01-25 10:01:58","BROCANO","1.00","500.00"
"000040128","2024-01-25 09:21:37","BROCANO","5.00","500.00"
"000040129","2024-01-25 10:00:19","BROCANO","1.00","500.00"
"000040130","2024-01-25 09:40:24","BROCANO","1.60","400.00"
"000040131","2024-01-25 16:41:18","emori","328.20","1000.00"
"000040134","2024-01-25 09:27:37","BROCANO","1.00","300.00"
"000040135","2024-01-25 09:55:59","BROCANO","3.60","1500.00"
"000040136","2024-01-25 12:08:54","emori","412.20","1500.00"
"000040137","2024-01-25 09:50:41","YTOLENTI","2.20","1000.00"
"000040138","2024-01-25 09:19:56","YTOLENTI","3.10","500.00"
"000040139","2024-01-25 09:36:44","BROCANO","1.00","1000.00"
"000040140","2024-01-25 09:47:43","emori","456.00","1500.00"
"000040141","2024-01-25 09:56:49","BROCANO","1.00","1000.00"
"000040142","2024-01-25 09:44:35","BROCANO","437.20","1300.00"
"000040143","2024-01-25 09:45:10","YTOLENTI","1325.00","5000.00"
"000040144","2024-01-25 11:28:11","BROCANO","2.00","1200.00"
"000040145","2024-01-25 09:47:28","BROCANO","1.00","500.00"
"000040146","2024-01-25 09:59:37","YTOLENTI","137.10","500.00"
"000040147","2024-01-25 11:03:31","emori","30.00","4000.00"
"000040148","2024-01-25 10:49:28","BROCANO","916.00","5000.00"
"000040149","2024-01-25 10:51:12","BROCANO","290.60","1000.00"
"000040150","2024-01-25 10:59:44","BROCANO","146.20","500.00"
"000040152","2024-01-26 09:42:55","YTOLENTI","65.80","1000.00"
"000040153","2024-01-26 09:52:36","YTOLENTI","168.00","1500.00"
"000040154","2024-01-26 11:11:22","YTOLENTI","2.00","2000.00"
"000040155","2024-01-26 12:10:31","YTOLENTI","290.60","800.00"
"000040156","2024-01-26 10:03:40","BROCANO","1.00","300.00"
"000040157","2024-01-26 10:12:01","BROCANO","1.00","400.00"
"000040159","2024-01-26 10:45:24","BROCANO","1.90","500.00"
"000040160","2024-01-26 09:59:45","emori","137.40","500.00"
"000040161","2024-01-26 10:11:07","BROCANO","1.80","1000.00"
"000040162","2024-01-26 10:27:01","BROCANO","480.50","3000.00"
"000040163","2024-01-26 10:01:59","emori","4.30","500.00"
"000040164","2024-01-26 10:39:40","BROCANO","1.00","1000.00"
"000040165","2024-01-26 10:51:30","BROCANO","63.20","300.00"
"000040166","2024-01-26 10:31:21","BROCANO","2.80","300.00"
"000040167","2024-01-26 11:16:41","BROCANO","1.00","200.00"
"000040168","2024-01-26 10:22:26","BROCANO","2.20","500.00"
"000040169","2024-01-26 09:55:52","emori","1.00","300.00"
"000040170","2024-01-26 09:48:49","YTOLENTI","219.00","1000.00"
"000040171","2024-01-26 11:22:07","BROCANO","10.20","200.00"
"000040172","2024-01-27 09:07:33","emori","4.40","1500.00"
"000040173","2024-01-27 11:16:07","emori","1.00","1000.00"
"000040174","2024-01-27 11:54:22","BROCANO","1.30","500.00"
"000040175","2024-01-26 11:12:36","BROCANO","1.00","200.00"
"000040176","2024-01-26 16:52:59","YTOLENTI","1.30","500.00"
"000040177","2024-01-27 10:03:32","YTOLENTI","1234.10","4500.00"
"000040178","2024-01-27 09:22:37","YTOLENTI","137.10","500.00"
"000040179","2024-01-27 09:23:21","YTOLENTI","27.80","400.00"
"000040180","2024-01-26 17:36:58","YTOLENTI","413.00","1500.00"
"000040181","2024-01-26 17:36:10","YTOLENTI","330.60","1300.00"
"000040182","2024-01-27 09:09:54","BROCANO","2.00","1500.00"
"000040183","2024-01-27 09:02:24","BROCANO","2.20","1000.00"
"000040184","2024-01-27 09:07:41","BROCANO","75.90","1000.00"
"000040188","2024-01-27 09:38:37","BROCANO","334.60","600.00"
"000040189","2024-01-27 09:48:59","BROCANO","3.60","1500.00"
"000040190","2024-01-27 09:43:30","BROCANO","1.90","200.00"
"000040191","2024-01-27 09:46:33","BROCANO","2.60","1000.00"
"000040192","2024-01-27 10:08:15","YTOLENTI","13.00","3000.00"
"000040193","2024-01-27 09:24:21","YTOLENTI","268.50","800.00"
"000040194","2024-01-27 09:54:45","BROCANO","14.00","4000.00"
"000040195","2024-01-27 12:49:25","YTOLENTI","2.00","2000.00"
"000040196","2024-01-27 10:04:03","BROCANO","1.00","1000.00"
"000040197","2024-01-27 10:49:37","BROCANO","4263.00","12000.00"
"000040198","2024-01-27 14:19:24","BROCANO","1.00","1000.00"
"000040199","2024-01-27 09:35:00","BROCANO","1.00","300.00"
"000040200","2024-01-27 09:27:57","BROCANO","2.50","200.00"
"000040201","2024-01-27 10:01:17","BROCANO","1.00","500.00"
"000040202","2024-01-27 09:21:39","YTOLENTI","7.30","300.00"
"000040203","2024-01-27 10:35:04","BROCANO","1.00","500.00"
"000040204","2024-01-29 15:56:44","BROCANO","1.00","200.00"
"000040205","2024-01-29 10:28:39","BROCANO","5.00","500.00"
"000040206","2024-01-27 10:17:19","BROCANO","110.30","400.00"
"000040207","2024-01-27 09:13:37","BROCANO","1.00","500.00"
"000040208","2024-01-27 09:19:01","BROCANO","67.00","600.00"
"000040209","2024-01-27 14:18:55","BROCANO","82.90","400.00"
"000040210","2024-01-27 12:13:14","emori","147.90","800.00"
"000040211","2024-01-27 10:20:19","BROCANO","177.50","900.00"
"000040212","2024-01-27 10:23:54","BROCANO","383.50","1500.00"
"000040213","2024-01-27 10:30:27","BROCANO","2.50","500.00"
"000040214","2024-01-27 09:52:42","emori","80.50","500.00"
"000040215","2024-01-27 09:36:17","YTOLENTI","275.30","1300.00"
"000040216","2024-01-27 10:52:15","YTOLENTI","137.10","500.00"
"000040217","2024-01-27 10:58:15","emori","2.40","1200.00"
"000040218","2024-01-27 10:34:25","emori","1.00","1000.00"
"000040219","2024-01-29 10:09:42","BROCANO","1.60","500.00"
"000040220","2024-01-29 10:12:59","BROCANO","108.60","1000.00"
"000040221","2024-01-29 11:03:55","emori","761.00","3000.00"
"000040222","2024-01-29 10:18:56","BROCANO","1174.60","4000.00"
"000040223","2024-01-29 11:24:42","BROCANO","8.00","5000.00"
"000040224","2024-01-29 10:35:44","YTOLENTI","1.00","1000.00"
"000040225","2024-01-29 10:40:07","BROCANO","1.40","1000.00"
"000040226","2024-02-06 09:40:50","YTOLENTI","3.20","2000.00"
"000040227","2024-01-29 09:59:59","BROCANO","1.30","500.00"
"000040228","2024-01-29 10:15:51","BROCANO","2.20","500.00"
"000040229","2024-01-29 09:51:33","BROCANO","1.00","300.00"
"000040230","2024-01-29 09:56:15","BROCANO","2.40","1500.00"
"000040231","2024-01-29 09:44:58","BROCANO","229.70","700.00"
"000040233","2024-01-29 09:46:16","BROCANO","164.70","500.00"
"000040234","2024-01-31 18:18:11","YTOLENTI","2.00","2000.00"
"000040235","2024-01-29 09:49:14","BROCANO","1.00","200.00"
"000040236","2024-01-29 16:20:25","YTOLENTI","1.00","200.00"
"000040237","2024-01-29 10:34:53","YTOLENTI","7.80","800.00"
"000040239","2024-01-29 19:37:35","BROCANO","1.00","800.00"
"000040240","2024-01-29 10:46:53","BROCANO","255.00","1000.00"
"000040241","2024-01-29 10:51:35","emori","2.20","500.00"
"000040242","2024-01-29 11:05:46","emori","1.00","800.00"
"000040243","2024-01-29 10:49:56","emori","1.00","500.00"
"000040244","2024-01-29 11:06:22","BROCANO","28.00","4000.00"
"000040245","2024-01-29 10:58:20","emori","166.10","600.00"
"000040246","2024-01-29 11:03:55","BROCANO","2.00","1500.00"
"000040247","2024-01-29 11:01:38","emori","1.00","1000.00"
"000040248","2024-01-29 10:24:03","BROCANO","1.00","1000.00"
"000040249","2024-01-29 11:06:54","BROCANO","4.00","3200.00"
"000040250","2024-01-29 10:06:40","BROCANO","1.00","500.00"
"000040251","2024-01-29 11:12:41","emori","1.00","400.00"
"000040252","2024-01-29 10:52:13","BROCANO","1.00","1000.00"
"000040253","2024-01-29 10:39:58","emori","246.50","1000.00"
"000040254","2024-01-29 16:27:53","YTOLENTI","1.30","500.00"
"000040255","2024-01-29 17:15:56","YTOLENTI","1.90","500.00"
"000040256","2024-01-29 17:37:10","BROCANO","1.60","500.00"
"000040257","2024-01-29 17:22:21","YTOLENTI","2.00","1200.00"
"000040258","2024-01-30 18:25:47","YTOLENTI","1532.40","7000.00"
"000040259","2024-01-30 15:16:44","YTOLENTI","1.00","1000.00"
"000040260","2024-01-30 09:44:15","BROCANO","24.20","500.00"
"000040261","2024-01-30 16:26:48","YTOLENTI","1.30","300.00"
"000040262","2024-01-30 09:50:47","BROCANO","2.60","700.00"
"000040263","2024-01-30 10:13:12","BROCANO","20.80","1000.00"
"000040264","2024-01-30 10:07:22","BROCANO","527.80","2000.00"
"000040265","2024-01-30 16:29:14","YTOLENTI","693.10","2200.00"
"000040266","2024-01-30 11:15:02","BROCANO","1.00","300.00"
"000040267","2024-01-30 10:29:01","YTOLENTI","1.60","500.00"
"000040268","2024-01-30 10:28:51","BROCANO","2.20","200.00"
"000040269","2024-01-30 10:39:36","BROCANO","1.60","500.00"
"000040270","2024-01-30 10:48:17","BROCANO","476.90","1800.00"
"000040271","2024-01-29 19:28:31","BROCANO","1.00","500.00"
"000040272","2024-01-31 15:42:57","YTOLENTI","2.00","1300.00"
"000040273","2024-01-30 10:01:16","BROCANO","9.00","500.00"
"000040274","2024-01-30 10:30:00","YTOLENTI","1.00","500.00"
"000040276","2024-01-30 10:21:32","BROCANO","1.00","600.00"
"000040277","2024-01-30 11:03:15","BROCANO","1.00","300.00"
"000040278","2024-01-30 10:22:55","YTOLENTI","2530.00","7000.00"
"000040279","2024-01-30 10:34:37","YTOLENTI","4.60","700.00"
"000040280","2024-01-30 11:00:33","BROCANO","137.10","500.00"
"000040281","2024-01-30 11:46:13","BROCANO","549.40","1500.00"
"000040282","2024-01-30 11:27:11","BROCANO","2.50","100.00"
"000040283","2024-01-30 10:36:19","YTOLENTI","551.80","2000.00"
"000040284","2024-01-30 12:01:54","BROCANO","176.20","600.00"
"000040285","2024-01-30 10:57:57","BROCANO","5.80","500.00"
"000040286","2024-01-30 11:17:42","BROCANO","243.60","300.00"
"000040287","2024-01-30 11:43:10","BROCANO","8.00","8000.00"
"000040288","2024-01-31 17:53:54","YTOLENTI","1.40","1000.00"
"000040289","2024-01-31 16:59:12","YTOLENTI","1.00","500.00"
"000040290","2024-01-30 11:33:05","BROCANO","1730.00","6000.00"
"000040291","2024-01-30 11:28:40","BROCANO","1.00","1000.00"
"000040292","2024-01-30 11:19:11","emori","134.10","500.00"
"000040293","2024-01-30 10:31:28","YTOLENTI","2.20","700.00"
"000040294","2024-01-30 11:31:35","BROCANO","254.20","1000.00"
"000040295","2024-01-30 11:35:00","BROCANO","932.00","3500.00"
"000040296","2024-01-30 11:42:44","BROCANO","135.00","500.00"
"000040297","2024-01-30 11:33:31","BROCANO","3.00","3000.00"
"000040298","2024-01-30 11:09:09","BROCANO","150.00","2000.00"
"000040299","2024-01-30 11:32:06","emori","1.00","300.00"
"000040300","2024-01-30 11:12:05","BROCANO","114.00","1500.00"
"000040301","2024-01-30 10:51:45","BROCANO","75.00","1000.00"
"000040302","2024-01-30 11:49:56","emori","3612.00","10000.00"
"000040303","2024-01-30 10:55:35","BROCANO","37.90","500.00"
"000040304","2024-01-30 09:03:59","BROCANO","1.00","1000.00"
"000040305","2024-01-30 09:56:38","BROCANO","1.60","300.00"
"000040306","2024-01-30 11:44:03","emori","1.30","500.00"
"000040307","2024-01-30 12:09:53","emori","3.80","800.00"
"000040309","2024-01-31 11:58:32","kespiritu","8.00","16000.00"
"000040311","2024-01-30 11:23:18","emori","931.00","3000.00"
"000040313","2024-01-30 10:32:54","YTOLENTI","274.90","1400.00"
"000040314","2024-01-30 12:22:18","emori","2.00","2000.00"
"000040315","2024-01-30 10:41:36","BROCANO","1.00","380.00"
"000040316","2024-01-30 15:50:28","BROCANO","1.30","200.00"
"000040317","2024-01-30 11:33:39","emori","1.00","400.00"
"000040318","2024-01-30 11:40:17","emori","46.00","5000.00"
"000040319","2024-01-30 10:36:44","BROCANO","7.00","3000.00"
"000040320","2024-01-30 17:53:46","YTOLENTI","4.20","1000.00"
"000040321","2024-01-30 17:55:23","YTOLENTI","29.00","1000.00"
"000040322","2024-01-30 17:54:37","YTOLENTI","137.10","500.00"
"000040323","2024-01-31 12:31:37","YTOLENTI","549.40","2000.00"
"000040324","2024-01-31 11:01:18","YTOLENTI","2.00","1200.00"
"000040325","2024-01-30 18:51:26","BROCANO","11.50","100.00"
"000040326","2024-01-30 18:59:03","BROCANO","2.50","500.00"
"000040327","2024-01-31 16:58:42","BROCANO","137.10","500.00"
"000040328","2024-01-31 09:44:03","BROCANO","37.00","1000.00"
"000040329","2024-01-31 09:45:39","BROCANO","37.00","1000.00"
"000040330","2024-01-31 10:55:45","BROCANO","4.20","1000.00"
"000040331","2024-01-31 09:55:49","BROCANO","72.80","500.00"
"000040332","2024-01-31 09:58:34","BROCANO","144.60","1000.00"
"000040333","2024-01-31 12:59:57","emori","2528.00","7000.00"
"000040334","2024-01-31 10:29:57","YTOLENTI","1.00","400.00"
"000040336","2024-01-31 09:52:50","BROCANO","1.00","300.00"
"000040337","2024-01-31 12:22:03","YTOLENTI","1.00","500.00"
"000040338","2024-01-31 12:16:58","YTOLENTI","549.40","2500.00"
"000040339","2024-01-31 12:18:28","YTOLENTI","437.20","2000.00"
"000040340","2024-01-31 12:23:00","YTOLENTI","73.40","500.00"
"000040341","2024-01-31 12:21:41","YTOLENTI","383.50","1400.00"
"000040342","2024-01-31 12:19:25","YTOLENTI","533.60","2000.00"
"000040343","2024-01-31 12:09:20","YTOLENTI","28.00","2000.00"
"000040344","2024-01-31 12:28:06","YTOLENTI","73.00","1000.00"
"000040345","2024-01-31 12:28:41","YTOLENTI","2.40","1000.00"
"000040346","2024-01-31 12:29:27","YTOLENTI","127.30","700.00"
"000040347","2024-01-31 12:04:21","YTOLENTI","147.00","1000.00"
"000040348","2024-01-31 10:19:04","BROCANO","2.50","700.00"
"000040349","2024-01-31 09:31:28","BROCANO","28.10","700.00"
"000040350","2024-01-31 11:11:19","BROCANO","2.20","300.00"
"000040351","2024-01-31 11:21:08","BROCANO","4.40","2000.00"
"000040353","2024-01-31 10:49:30","BROCANO","1.00","1000.00"
"000040355","2024-01-31 11:08:57","BROCANO","2.20","300.00"
"000040356","2024-01-31 10:25:22","BROCANO","1.00","1000.00"
"000040357","2024-01-31 13:06:53","BROCANO","8.00","20000.00"
"000040358","2024-01-31 17:43:09","BROCANO","164.50","300.00"
"000040359","2024-01-31 10:52:22","BROCANO","980.00","3000.00"
"000040360","2024-01-31 10:05:21","BROCANO","12.00","4000.00"
"000040361","2024-01-31 11:13:11","BROCANO","8.00","5000.00"
"000040362","2024-01-31 11:01:14","BROCANO","1.60","100.00"
"000040364","2024-01-31 09:50:55","BROCANO","132.40","500.00"
"000040365","2024-01-31 12:20:32","YTOLENTI","73.10","500.00"
"000040366","2024-01-31 09:36:16","BROCANO","1.00","300.00"
"000040367","2024-01-31 10:47:24","YTOLENTI","1.40","1000.00"
"000040368","2024-01-31 12:45:49","BROCANO","1.00","500.00"
"000040369","2024-01-31 10:18:36","emori","256.60","1000.00"
"000040370","2024-01-31 10:56:19","emori","6.60","500.00"
"000040372","2024-01-31 10:30:43","BROCANO","43.40","800.00"
"000040373","2024-01-31 18:20:55","YTOLENTI","1.00","1000.00"
"000040374","2024-01-31 09:41:03","BROCANO","2.50","300.00"
"000040375","2024-01-31 10:32:26","emori","104.10","400.00"
"000040376","2024-01-31 10:08:12","BROCANO","179.70","240.00"
"000040377","2024-01-31 10:22:31","BROCANO","136.30","500.00"
"000040378","2024-01-31 17:19:00","emori","271.80","1000.00"
"000040379","2024-01-31 10:14:46","BROCANO","29.20","200.00"
"000040380","2024-01-31 10:34:26","BROCANO","274.50","1500.00"
"000040381","2024-01-31 17:15:44","YTOLENTI","410.60","1500.00"
"000040382","2024-01-31 10:21:25","emori","28.40","100.00"
"000040384","2024-01-31 10:16:01","BROCANO","1.00","400.00"
"000040385","2024-01-31 10:12:20","BROCANO","66.40","300.00"
"000040386","2024-01-31 12:59:07","emori","4.00","3000.00"
"000040387","2024-01-31 11:02:37","BROCANO","3.40","300.00"
"000040388","2024-01-31 11:04:43","emori","16.00","5000.00"
"000040389","2024-01-31 16:30:22","BROCANO","1.40","1000.00"
"000040390","2024-01-31 19:09:22","BROCANO","3.00","3000.00"
"000040391","2024-01-31 17:03:14","BROCANO","131.80","700.00"
"000040392","2024-01-31 17:30:09","BROCANO","1.00","300.00"
"000040393","2024-01-31 17:49:56","BROCANO","410.60","1500.00"
"000040394","2024-01-31 18:22:09","BROCANO","99.80","300.00"
"000040395","2024-01-31 18:02:22","BROCANO","3161.00","12000.00"
"000040396","2024-01-31 20:04:22","kespiritu","8.00","46665.00"
"000040397","2024-01-31 19:34:23","BROCANO","208.10","300.00"
"000040398","2024-01-31 19:31:27","BROCANO","3.70","300.00"
"000040399","2024-01-31 19:57:32","BROCANO","2.00","1040.00"
"000040400","2024-01-31 19:35:31","BROCANO","2.00","2000.00"
"000040401","2024-01-31 19:54:55","BROCANO","1.00","966.00"
"000040402","2024-01-31 20:11:35","BROCANO","1.00","500.00"
"000040403","2024-02-01 09:45:41","BROCANO","137.10","500.00"
"000040404","2024-02-01 09:06:39","BROCANO","543.60","2000.00"
"000040405","2024-02-01 10:09:01","BROCANO","120.60","1300.00"
"000040406","2024-02-01 16:37:57","emori","1.00","200.00"
"000040407","2024-02-01 09:43:28","BROCANO","273.50","1000.00"
"000040408","2024-02-01 09:44:53","BROCANO","82.60","300.00"
"000040409","2024-02-01 09:50:05","BROCANO","39.50","500.00"
"000040410","2024-02-01 16:09:12","emori","137.10","500.00"
"000040411","2024-02-02 10:09:01","BROCANO","5.00","2500.00"
"000040412","2024-02-02 10:00:23","BROCANO","1.00","300.00"
"000040414","2024-02-02 09:55:09","BROCANO","1.60","800.00"
"000040415","2024-02-02 10:44:15","BROCANO","292.00","1200.00"
"000040416","2024-02-02 10:40:46","BROCANO","17.50","300.00"
"000040417","2024-02-02 10:19:18","BROCANO","5.00","1000.00"
"000040418","2024-02-02 10:30:02","BROCANO","1.00","200.00"
"000040419","2024-02-02 09:58:57","BROCANO","15.20","250.00"
"000040420","2024-02-02 09:44:56","BROCANO","71.40","1000.00"
"000040421","2024-02-02 16:50:03","YTOLENTI","548.60","2000.00"
"000040422","2024-02-02 11:47:45","emori","3.40","1000.00"
"000040423","2024-02-02 10:07:22","YTOLENTI","1.00","1000.00"
"000040424","2024-02-02 15:07:16","YTOLENTI","1.00","500.00"
"000040425","2024-02-02 10:38:12","BROCANO","37.50","500.00"
"000040426","2024-02-02 10:50:12","YTOLENTI","273.50","1000.00"
"000040427","2024-02-02 17:10:20","YTOLENTI","219.00","800.00"
"000040428","2024-02-03 08:23:08","BROCANO","1.00","800.00"
"000040429","2024-02-02 10:27:45","BROCANO","1.80","1000.00"
"000040430","2024-02-02 11:55:00","emori","3.40","1000.00"
"000040431","2024-02-02 10:23:40","BROCANO","1.80","1000.00"
"000040432","2024-02-02 10:50:27","emori","2.20","1000.00"
"000040433","2024-02-02 10:33:15","BROCANO","1.40","1000.00"
"000040434","2024-02-02 10:06:00","YTOLENTI","43.00","500.00"
"000040435","2024-02-02 09:50:46","BROCANO","1.00","700.00"
"000040437","2024-02-02 12:39:29","emori","3.00","3000.00"
"000040438","2024-02-02 10:11:12","YTOLENTI","281.50","800.00"
"000040441","2024-02-02 17:32:10","YTOLENTI","1084.00","4000.00"
"000040442","2024-02-02 12:35:05","BROCANO","8.00","10000.00"
"000040443","2024-02-02 11:31:31","emori","1.00","300.00"
"000040444","2024-02-03 10:54:29","BROCANO","1.00","200.00"
"000040445","2024-02-02 10:47:05","YTOLENTI","1.00","300.00"
"000040446","2024-02-03 09:24:46","BROCANO","6.60","600.00"
"000040447","2024-02-03 09:36:18","BROCANO","2.80","1200.00"
"000040449","2024-02-03 09:40:23","BROCANO","4.60","500.00"
"000040451","2024-02-03 10:03:18","emori","273.50","1000.00"
"000040452","2024-02-03 09:36:39","emori","217.80","2000.00"
"000040453","2024-02-03 09:33:17","emori","79.80","1500.00"
"000040454","2024-02-03 09:30:12","emori","68.90","500.00"
"000040456","2024-02-02 19:20:23","emori","8.00","11329.20"
"000040457","2024-02-03 12:24:00","YTOLENTI","2.00","2000.00"
"000040458","2024-02-03 09:33:03","BROCANO","108.40","1400.00"
"000040459","2024-02-03 13:06:04","YTOLENTI","178.20","600.00"
"000040460","2024-02-03 09:42:58","BROCANO","233.60","600.00"
"000040461","2024-02-03 12:42:03","YTOLENTI","3.80","500.00"
"000040462","2024-02-03 09:28:22","emori","186.50","700.00"
"000040464","2024-02-03 13:30:44","BROCANO","1324.50","5000.00"
"000040465","2024-02-03 13:03:31","YTOLENTI","30.00","2000.00"
"000040466","2024-02-03 13:02:37","YTOLENTI","1200.50","4500.00"
