"med_CodMed";"med_Nombre";"med_FormaFarmaceutica";"med_Presen";"med_Concen";"med_Costo";"med_Petitorio";"med_Petitorio2005";"med_Petitorio2010";"med_FecBaja";"med_FFDigemid";"med_IdEstado";"MED_V_NOMBRE_SIS";"MED_V_PRESENT_SIS";"MED_V_FORMAFARM_SIS";"MED_V_UNIDAD_CONSUMO";"MED_N_FACTOR_CONSUMO"
"ACM564";"SODIO CLORURO";"AMP";"";"20% x 10 ml";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"SODIO CLORURO";"";"";"";0.0
"ACM566";"DEXTROMETORFANO BROMHIDRATO";"FCO";"";"JBE 15 mg/5 mL x 15 mL";0.0;"S";"S";"N";"2011-02-02";"FCO";"1";"DEXTROMETORFANO BROMHIDRATO";"";"";"";0.0
"ACM567";"AMIDOTRIZOATO MEGLUMINA (DIATRIZOATO)";"FCO";"";"INY 60% x 60 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"AMIDOTRIZOATO MEGLUMINA (DIATRIZOATO)";"";"";"";0.0
"ACM568";"LINCOMICINA";"TAB";"";"500 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"LINCOMICINA";"";"";"";0.0
"ACM57";"AMOXICILINA/SULBACTAM";"AMP";"";"500 mg/250 mg";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"AMOXICILINA/SULBACTAM";"";"";"";0.0
"ACM570";"LODOXAMIDA";"FCO";"";"1.0%";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"LODOXAMIDA";"";"";"";0.0
"ACM571";"ACEPONATO METILPREDNISOLONA ";"FCO";"";"GTA 0.1% x 20 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"ACEPONATO METILPREDNISOLONA ";"";"";"";0.0
"ACM572";"NAPROXENO";"TAB";"";"100 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"NAPROXENO";"";"";"";0.0
"ACM573";"RIFAMPICINA";"FCO";"";"SUS 100 mg/5 ml x 120 ml";0.0;"S";"S";"N";"2011-02-02";"FCO";"1";"RIFAMPICINA";"";"";"";0.0
"ACM576";"VALPROATO SODICO";"TAB";"";"125 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"VALPROATO SODICO";"";"";"";0.0
"ACM577";"CARBAZOCROMO";"AMP";"";"50 mg/10 ml";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"CARBAZOCROMO";"";"";"";0.0
"ACM578";"NEOMICINA";"FCO";"";"";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"NEOMICINA";"";"";"";0.0
"ACM579";"NITROFURAZONA";"FCO";"";"SUS 0.2% x 60 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"NITROFURAZONA";"";"";"";0.0
"ACM58";"AMOXICILINA/SULBACTAM";"TAB";"";"500 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"AMOXICILINA/SULBACTAM";"";"";"";0.0
"ACM580";"NITROFURAZONA";"POT";"";"CRE 0.2% x 50 g";0.0;"N";"N";"N";"2011-02-02";"POT";"1";"NITROFURAZONA";"";"";"";0.0
"ACM581";"SULFADIAZINA DE PLATA";"POT";"";"CRE 1% x 30 g";0.0;"S";"S";"N";"2011-02-02";"POT";"1";"SULFADIAZINA DE PLATA";"";"";"";0.0
"ACM582";"ENALAPRIL";"TAB";"";"10 mg";0.0;"S";"S";"N";"2011-02-02";"TAB";"1";"ENALAPRIL";"";"";"";0.0
"ACM583";"SUERO ANTIOFIDICO ENDOVENOSO";"AMP";"";"1 DOSIS";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"SUERO ANTIOFIDICO ENDOVENOSO";"";"";"";0.0
"ACM585";"EPINASTINA";"TAB";"";"20 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"EPINASTINA";"";"";"";0.0
"ACM586";"FENILPROPANOLAMINA/CLORFENAMINA";"FCO";"";"JBE 2 mg/10 mg x 60 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"FENILPROPANOLAMINA/CLORFENAMINA";"";"";"";0.0
"ACM587";"ROXITROMICINA";"TAB";"";"300 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"ROXITROMICINA";"";"";"";0.0
"ACM588";"PARGEVERINA/CLONIXINATO DE LISINA";"AMP";"";"15 mg x 2 ml/100 mg x 2 ml";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"PARGEVERINA/CLONIXINATO DE LISINA";"";"";"";0.0
"ACM589";"CLOTRIMAZOL";"POT";"";"CRE 1% x 10 g";0.0;"S";"S";"N";"2011-02-02";"POT";"1";"CLOTRIMAZOL";"";"";"";0.0
"ACM59";"AMOXICILINA/SULBACTAM";"AMP";"";"1000 mg/500 mg";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"AMOXICILINA/SULBACTAM";"";"";"";0.0
"ACM590";"CLOTRIMAZOL/DEXAMETASONA";"POT";"";"CRE 10 g";0.0;"N";"N";"N";"2011-02-02";"POT";"1";"CLOTRIMAZOL/DEXAMETASONA";"";"";"";0.0
"ACM592";"NITROFURAZONA";"POT";"";"CRE 0.2% x 25 g";0.0;"N";"N";"N";"2011-02-02";"POT";"1";"NITROFURAZONA";"";"";"";0.0
"ACM593";"VACUNA ANTITETANICA (TOXOIDE TETANICO)";"AMP";"";"40 UI x 1";0.0;"S";"S";"N";"2011-02-02";"AMP";"1";"VACUNA ANTITETANICA (TOXOIDE TETANICO)";"";"";"";0.0
"ACM595";"CLOXACILINA";"TAB";"";"500 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"CLOXACILINA";"";"";"";0.0
"ACM596";"COMPLEJO B";"AMP";"";"x 2 ml";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"COMPLEJO B";"";"";"";0.0
"ACM597";"DICLOFENACO SODICO";"TAB";"";"75 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"DICLOFENACO SODICO";"";"";"";0.0
"ACM598";"FENILPROPANOLAMINA";"FCO";"";"SOL 12.5 mg/5 mL x 60 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"FENILPROPANOLAMINA";"";"";"";0.0
"ACM599";"IOXITALAMATO DE MEGLUMINA";"AMP";"";"660.3 mg/ml x 30 ml";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"IOXITALAMATO DE MEGLUMINA";"";"";"";0.0
"ACM60";"AMPICILINA SÓDICA";"TAB";"";"250 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"AMPICILINA SÓDICA";"";"";"";0.0
"ACM600";"INMUNOGLOBULINA ANTITETANICA HUMANA";"AMP";"";"125 UI/2 ml";0.0;"S";"S";"N";"2011-02-02";"AMP";"1";"INMUNOGLOBULINA ANTITETANICA HUMANA";"";"";"";0.0
"ACM601";"TRIAMCINOLONA";"TAB";"";"4 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"TRIAMCINOLONA";"";"";"";0.0
"ACM602";"BARIO SULFATO (SULFATO DE BARIO)";"ENV";"";"PLV 98% x 340 g";0.0;"S";"S";"N";"2011-02-02";"ENV";"1";"BARIO SULFATO (SULFATO DE BARIO)";"";"";"";0.0
"ACM603";"AZITROMICINA";"TAB";"";"500 mg";0.0;"S";"S";"N";"2011-02-02";"TAB";"1";"AZITROMICINA";"";"";"";0.0
"ACM604";"TRIPTORELINA";"AMP";"";"3.75 mg";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"TRIPTORELINA";"";"";"";0.0
"ACM605";"LEVOTIROXINA SODICA";"TAB";"";"50 mcg";0.0;"S";"S";"N";"2011-02-02";"TAB";"1";"LEVOTIROXINA SODICA";"";"";"";0.0
"ACM606";"PENTOXIFILINA";"AMP";"";"300 mg/15 ml";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"PENTOXIFILINA";"";"";"";0.0
"ACM607";"DIPIRIDAMOL";"AMP";"";"10 mg/2 ml";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"DIPIRIDAMOL";"";"";"";0.0
"ACM608";"IBUPROFENO";"TAB";"";"800 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"IBUPROFENO";"";"";"";0.0
"ACM609";"NITROFURAZONA";"FCO";"";"SUS 0.2% x 1000 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"NITROFURAZONA";"";"";"";0.0
"ACM61";"AMPICILINA SÓDICA";"AMP";"";"500 mg";0.0;"S";"S";"N";"2011-02-02";"AMP";"1";"AMPICILINA SÓDICA";"";"";"";0.0
"ACM610";"ACEITE DE RICINO";"TAB";"";"300 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"ACEITE DE RICINO";"";"";"";0.0
"ACM611";"ASTEMIZOL";"TAB";"";"5 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"ASTEMIZOL";"";"";"";0.0
"ACM612";"CARBOCISTEINA";"FCO";"";"JBE 250 mg/5 mL x 100 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"CARBOCISTEINA";"";"";"";0.0
"ACM615";"SODIO CLORURO";"FCO";"";"INY 0.9% x 250 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"SODIO CLORURO";"";"";"";0.0
"ACM617";"RETINOL";"TAB";"";"200 000 UI";0.0;"S";"S";"N";"2011-02-02";"TAB";"1";"RETINOL";"";"";"";0.0
"ACM618";"GLUCOSA EN AGUA (DEXTROSA)";"FCO";"";"SOL 10% x 500 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"GLUCOSA EN AGUA (DEXTROSA)";"";"";"";0.0
"ACM619";"HORMONA FOLICULO ESTIMULANTE (FOLIT";"AMP";"";"75 UI";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"HORMONA FOLICULO ESTIMULANTE (FOLIT";"";"";"";0.0
"ACM62";"AMPICILINA";"FCO";"";"SUS 125 mg/5 mL 60 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"AMPICILINA";"";"";"";0.0
"ACM620";"GRAMICIDINA";"FCO";"";"0.3%";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"GRAMICIDINA";"";"";"";0.0
"ACM622";"OXITETRACICLINA/HIDROCORTISONA";"POT";"";"";0.0;"N";"N";"N";"2011-02-02";"POT";"1";"OXITETRACICLINA/HIDROCORTISONA";"";"";"";0.0
"ACM623";"AGUA DESTILADA";"FCO";"";"INY 20 L";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"AGUA DESTILADA";"";"";"";0.0
"ACM624";"DEXAMETASONA/NEOMICINA/POLIMIXINA B";"POT";"";"CRE 0.1/350 000 UI/600 000 UI x 3.5 g";0.0;"N";"N";"N";"2011-02-02";"POT";"1";"DEXAMETASONA/NEOMICINA/POLIMIXINA B";"";"";"";0.0
"ACM625";"LIDOCAINA CLORHIDRATO";"AMP";"";"2% x 10 ml";0.0;"S";"S";"N";"2011-02-02";"AMP";"1";"LIDOCAINA CLORHIDRATO";"";"";"";0.0
"ACM626";"AMINOACIDOS";"FCO";"";"INY 20.0% x 500 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"AMINOACIDOS";"";"";"";0.0
"ACM627";"MAGNESIO SULFATO";"AMP";"";"200 mg/ml x 10 ml";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"MAGNESIO SULFATO";"";"";"";0.0
"ACM628";"TEICOPLANINA";"AMP";"";"400 mg";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"TEICOPLANINA";"";"";"";0.0
"ACM629";"METRONIDAZOL";"FCO";"";"SUS 250 mg/5 mL 120 mL";0.0;"S";"S";"N";"2011-02-02";"FCO";"1";"METRONIDAZOL";"";"";"";0.0
"ACM63";"AMPICILINA";"FCO";"";"SUS 250 mg/5 mL 60 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"AMPICILINA";"";"";"";0.0
"ACM630";"TRIAMCINOLONA";"FCO";"";"LOC 0.025% x 60 mL";0.0;"S";"S";"N";"2011-02-02";"FCO";"1";"TRIAMCINOLONA";"";"";"";0.0
"ACM631";"DEXTROMETORFANO BROMHIDRATO";"FCO";"";"JBE 15 mg/5 mL x 60 mL";0.0;"S";"S";"N";"2011-02-02";"FCO";"1";"DEXTROMETORFANO BROMHIDRATO";"";"";"";0.0
"ACM632";"HIDROX. ALUMINIO Y MAGNESIO/SIMETICONA (MAGALDRATO)";"FCO";"";"SUS 800/40 mg/10 mL 200 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"HIDROX. ALUMINIO Y MAGNESIO/SIMETICONA (MAGALDRATO)";"";"";"";0.0
"ACM633";"CLOTRIMAZOL";"FCO";"";"SOL 1% x 30 mL";0.0;"S";"S";"N";"2011-02-02";"FCO";"1";"CLOTRIMAZOL";"";"";"";0.0
"ACM634";"CEFPIROMA";"AMP";"";"1 g";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"CEFPIROMA";"";"";"";0.0
"ACM635";"METRONIDAZOL";"FCO";"";"SUS 125 mg/5 mL 120 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"METRONIDAZOL";"";"";"";0.0
"ACM636";"FENOXIMETILPENICILINA (PENICILINA V POTASICA)";"FCO";"";"JBE 300 000 UI/5 mL x 60 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"FENOXIMETILPENICILINA (PENICILINA V POTASICA)";"";"";"";0.0
"ACM637";"PIRAZINAMIDA";"TAB";"";"500 mg";0.0;"S";"S";"N";"2011-02-02";"TAB";"1";"PIRAZINAMIDA";"";"";"";0.0
"ACM638";"ERITROMICINA";"FCO";"";"SUS 250 mg/5 mL 100 mL";0.0;"S";"S";"N";"2011-02-02";"FCO";"1";"ERITROMICINA";"";"";"";0.0
"ACM639";"PANTENOL";"POT";"";"CRE 5% x 30 g";0.0;"N";"N";"N";"2011-02-02";"POT";"1";"PANTENOL";"";"";"";0.0
"ACM64";"AMPICILINA SÓDICA";"TAB";"";"1 g";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"AMPICILINA SÓDICA";"";"";"";0.0
"ACM640";"LACTATO RINGER";"AMP";"";"20 ml";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"LACTATO RINGER";"";"";"";0.0
"ACM641";"ROCURONIO BROMURO";"AMP";"";"50 mg/5 ml";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"ROCURONIO BROMURO";"";"";"";0.0
"ACM642";"CALAMINA";"FCO";"";"LOC 8% x 120 mL";0.0;"S";"S";"N";"2011-02-02";"FCO";"1";"CALAMINA";"";"";"";0.0
"ACM643";"ACIDO ASCORBICO";"AMP";"";"500 mg/5 ml";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"ACIDO ASCORBICO";"";"";"";0.0
"ACM644";"VASOPRESINA";"AMP";"";"20 UI/1 ml";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"VASOPRESINA";"";"";"";0.0
"ACM645";"MAGNESIO SULFATO";"AMP";"";"12.32% x 10 ml";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"MAGNESIO SULFATO";"";"";"";0.0
"ACM646";"AZITROMICINA";"FCO";"";"SUS 200 mg/5 mL 15 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"AZITROMICINA";"";"";"";0.0
"ACM647";"CEFOXITINA";"AMP";"";"1 g";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"CEFOXITINA";"";"";"";0.0
"ACM648";"CICLOSPORINA";"FCO";"";"SOL 100 mg/mL 50 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"CICLOSPORINA";"";"";"";0.0
"ACM649";"DICLOXACILINA";"AMP";"";"1 g";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"DICLOXACILINA";"";"";"";0.0
"ACM65";"AMPICILINA SÓDICA";"TAB";"";"500 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"AMPICILINA SÓDICA";"";"";"";0.0
"ACM650";"FILGRASTIM";"AMP";"";"300 mcg/ml x 1 ml";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"FILGRASTIM";"";"";"";0.0
"ACM651";"MEDROXIPROGESTERONA ACETATO";"TAB";"";"5 mg";0.0;"S";"S";"N";"2011-02-02";"TAB";"1";"MEDROXIPROGESTERONA ACETATO";"";"";"";0.0
"ACM652";"PARACETAMOL";"FCO";"";"JBE 120 mg/5 mL x 60 mL";0.0;"S";"S";"N";"2011-02-02";"FCO";"1";"PARACETAMOL";"";"";"";0.0
"ACM653";"MISOPROSTOL";"TAB";"";"200 mcg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"MISOPROSTOL";"";"";"";0.0
"ACM654";"METAMIZOL SODICO";"AMP";"";"2.5 g/5 ml";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"METAMIZOL SODICO";"";"";"";0.0
"ACM655";"ISOFLURANO";"ML";"";"AER 100 ml";0.0;"N";"N";"N";"2011-02-02";"ML";"1";"ISOFLURANO";"";"";"";0.0
"ACM656";"FITOMENADIONA";"TAB";"";"10 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"FITOMENADIONA";"";"";"";0.0
"ACM657";"ORCIPRENALINA";"TAB";"";"20 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"ORCIPRENALINA";"";"";"";0.0
"ACM658";"LINCOMICINA";"FCO";"";"JBE 250 mg/5 mL x 60 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"LINCOMICINA";"";"";"";0.0
"ACM659";"ACIDO TRANEXAMICO";"AMP";"";"250 mg/2.5 ml";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"ACIDO TRANEXAMICO";"";"";"";0.0
"ACM66";"AMPICILINA BENZATINICA/AMPICILINA SODICA";"AMP";"";"1200 mg";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"AMPICILINA BENZATINICA/AMPICILINA SODICA";"";"";"";0.0
"ACM660";"METILPREDNISOLONA";"AMP";"";"125 mg/2 ml";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"METILPREDNISOLONA";"";"";"";0.0
"ACM661";"MEDROXIPROGESTERONA ACETATO";"AMP";"";"500 mg x 2.5 ml";0.0;"S";"S";"N";"2011-02-02";"AMP";"1";"MEDROXIPROGESTERONA ACETATO";"";"";"";0.0
"ACM662";"TIAMINA CLORHIDRATO";"TAB";"";"300 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"TIAMINA CLORHIDRATO";"";"";"";0.0
"ACM663";"DIOSMINA";"TAB";"";"450 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"DIOSMINA";"";"";"";0.0
"ACM664";"CEFAZOLINA (COMO SAL SÓDICA)";"AMP";"";"250 mg";0.0;"S";"S";"N";"2011-02-02";"AMP";"1";"CEFAZOLINA (COMO SAL SÓDICA)";"";"";"";0.0
"ACM665";"CEFTAZIDIMA";"AMP";"";"250 mg/vial";0.0;"S";"S";"N";"2011-02-02";"AMP";"1";"CEFTAZIDIMA";"";"";"";0.0
"ACM666";"VERAPAMILO CLORHIDRATO";"TAB";"";"80 mg";0.0;"S";"S";"N";"2011-02-02";"TAB";"1";"VERAPAMILO CLORHIDRATO";"";"";"";0.0
"ACM667";"HIERRO DEXTRAN";"AMP";"";"50 mg/ml x 1 ml";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"HIERRO DEXTRAN";"";"";"";0.0
"ACM668";"IODAMIDA MEGLUMINA";"AMP";"";"26% x 250 ml";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"IODAMIDA MEGLUMINA";"";"";"";0.0
"ACM669";"IOPAMIDOL";"AMP";"";"370 mg/ml yodo x 500 ml";0.0;"S";"S";"N";"2011-02-02";"AMP";"1";"IOPAMIDOL";"";"";"";0.0
"ACM67";"AMPICILINA BENZATINICA/AMPICILINA SODICA";"AMP";"";"600 mg";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"AMPICILINA BENZATINICA/AMPICILINA SODICA";"";"";"";0.0
"ACM670";"PROPILIODONA";"AMP";"";"50.0%";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"PROPILIODONA";"";"";"";0.0
"ACM671";"HIDRALAZINA CLORHIDRATO";"AMP";"";"4 mg/ml x 5 ml";0.0;"S";"S";"N";"2011-02-02";"AMP";"1";"HIDRALAZINA CLORHIDRATO";"";"";"";0.0
"ACM672";"PERMETRINA";"FCO";"";"LOC 1% x 120 mL";0.0;"S";"S";"N";"2011-02-02";"FCO";"1";"PERMETRINA";"";"";"";0.0
"ACM673";"DEXAMETASONA";"TAB";"";"1 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"DEXAMETASONA";"";"";"";0.0
"ACM674";"NIMODIPINO";"AMP";"";"10 mg/50 ml";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"NIMODIPINO";"";"";"";0.0
"ACM675";"DIMETICONA";"FCO";"";"GTA 40 mg/15 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"DIMETICONA";"";"";"";0.0
"ACM676";"ALBENDAZOL";"TAB";"";"400 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"ALBENDAZOL";"";"";"";0.0
"ACM677";"FLUOROURACILO";"POT";"";"5.0%";0.0;"S";"S";"N";"2011-02-02";"POT";"1";"FLUOROURACILO";"";"";"";0.0
"ACM678";"DANAZOL";"TAB";"";"200 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"DANAZOL";"";"";"";0.0
"ACM679";"DEFLAZACORT";"FCO";"";"GTA 1% x 3 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"DEFLAZACORT";"";"";"";0.0
"ACM68";"AMPICILINA/SULBACTAM";"TAB";"";"250 mg/250 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"AMPICILINA/SULBACTAM";"";"";"";0.0
"ACM680";"BECLOMETASONA/SALBUTAMOL";"FCO";"";"AER 50 mcg/100 mcg/d x 200 dosis";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"BECLOMETASONA/SALBUTAMOL";"";"";"";0.0
"ACM681";"MOMETASONA";"POT";"";"CRE 0.1% x 10 g";0.0;"N";"N";"N";"2011-02-02";"POT";"1";"MOMETASONA";"";"";"";0.0
"ACM682";"DOXORUBICINA";"AMP";"";"10 mg/5 ml";0.0;"S";"S";"N";"2011-02-02";"AMP";"1";"DOXORUBICINA";"";"";"";0.0
"ACM683";"DIAZEPAM";"FCO";"";"JBE 2 mg/5 mL 90 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"DIAZEPAM";"";"";"";0.0
"ACM684";"CLORURO DE BENZALCONIO";"FCO";"";"LIQ 0.02% x 8 g";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"CLORURO DE BENZALCONIO";"";"";"";0.0
"ACM685";"BLEOMICINA";"AMP";"";"15 mg/10 ml";0.0;"S";"S";"N";"2011-02-02";"AMP";"1";"BLEOMICINA";"";"";"";0.0
"ACM686";"DEXAMETASONA";"FCO";"";"ELX 0.05 mg/5 ml x 100 ml";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"DEXAMETASONA";"";"";"";0.0
"ACM687";"CEFADROXILO";"TAB";"";"250 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"CEFADROXILO";"";"";"";0.0
"ACM688";"CEFRADINA";"AMP";"";"500 mg";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"CEFRADINA";"";"";"";0.0
"ACM689";"CETIRIZINA";"FCO";"";"JBE 5 mg/5 mL 60 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"CETIRIZINA";"";"";"";0.0
"ACM69";"ANHIDRIDO CARBONICO";"LTS";"";"GAS LT";0.0;"N";"N";"N";"2011-02-02";"LTS";"1";"ANHIDRIDO CARBONICO";"";"";"";0.0
"ACM690";"SULINDACO";"TAB";"";"200 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"SULINDACO";"";"";"";0.0
"ACM691";"CLONAZEPAM";"FCO";"";"GTA 2.5 mg/mL x 10 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"CLONAZEPAM";"";"";"";0.0
"ACM692";"DAPSONA";"TAB";"";"100 mg";0.0;"S";"S";"N";"2011-02-02";"TAB";"1";"DAPSONA";"";"";"";0.0
"ACM693";"BIPERIDENO (COMO CLORHIDRATO)";"TAB";"";"2 mg";0.0;"S";"S";"N";"2011-02-02";"TAB";"1";"BIPERIDENO (COMO CLORHIDRATO)";"";"";"";0.0
"ACM694";"AMOXICILINA/BROMHEXINA";"FCO";"";"SUS 250/4 mg/5 mL 60 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"AMOXICILINA/BROMHEXINA";"";"";"";0.0
"ACM695";"AMOXICILINA/BROMHEXINA";"FCO";"";"SUS 500/4 mg/5 mL 60 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"AMOXICILINA/BROMHEXINA";"";"";"";0.0
"ACM697";"CLOBETASOL";"POT";"";"CRE 0.05% x 30 g";0.0;"N";"N";"N";"2011-02-02";"POT";"1";"CLOBETASOL";"";"";"";0.0
"ACM698";"MEPIVACAINA (CARBOCAINA)";"CDE";"";"2% x 1.8 ml";0.0;"N";"N";"N";"2011-02-02";"CDE";"1";"MEPIVACAINA (CARBOCAINA)";"";"";"";0.0
"ACM699";"ACIDO MEFENAMICO";"TAB";"";"500 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"ACIDO MEFENAMICO";"";"";"";0.0
"ACM70";"VACUNA CONTRA LA DIFTERIA/TETANOS";"AMP";"";"1 dosis";0.0;"S";"S";"N";"2011-02-02";"AMP";"1";"VACUNA CONTRA LA DIFTERIA/TETANOS";"";"";"";0.0
"ACM700";"ALOPURINOL";"TAB";"";"100 mg";0.0;"S";"S";"N";"2011-02-02";"TAB";"1";"ALOPURINOL";"";"";"";0.0
"ACM701";"CALCIO CLORURO/GELATINA/SODIO CLORURO";"FCO";"";"21 mg/3 g/451 mg x 500 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"CALCIO CLORURO/GELATINA/SODIO CLORURO";"";"";"";0.0
"ACM702";"METILERGOMETRINA";"AMP";"";"0.2 mg/1 ml";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"METILERGOMETRINA";"";"";"";0.0
"ACM703";"MONOETANOLAMINA OLEATO";"AMP";"";"100 mg/2 ml";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"MONOETANOLAMINA OLEATO";"";"";"";0.0
"ACM704";"IBUPROFENO";"FCO";"";"SUS 200 mg/5 mL 60 mL";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"IBUPROFENO";"";"";"";0.0
"ACM705";"INSULINA INTERMEDIA BOVINA (NPH)";"AMP";"";"100 UI/ml x 3 ml";0.0;"S";"S";"N";"2011-02-02";"AMP";"1";"INSULINA INTERMEDIA BOVINA (NPH)";"";"";"";0.0
"ACM706";"MONTELUKAST";"TAB";"";"10 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"MONTELUKAST";"";"";"";0.0
"ACM707";"OXIBUTININA";"TAB";"";"5 mg";0.0;"N";"N";"N";"2011-02-02";"TAB";"1";"OXIBUTININA";"";"";"";0.0
"ACM708";"RITODRINA CLORHIDRATO";"AMP";"";"5 mg";0.0;"N";"N";"N";"2011-02-02";"AMP";"1";"RITODRINA CLORHIDRATO";"";"";"";0.0
"ACM709";"SALMETEROL";"FCO";"";"AER 25 mcg/d x 60 dosis";0.0;"N";"N";"N";"2011-02-02";"FCO";"1";"SALMETEROL";"";"";"";0.0
