idsolicitud,monto,fechareg
"000046669","2.00","2024-08-31"
"000046670","2.00","2024-08-31"
"000046671","6.00","2024-08-31"
"000046672","2.00","2024-08-31"
"000046673","2.00","2024-08-31"
"000046674","2.00","2024-08-31"
"000046675","2.00","2024-08-31"
"000046676","2.00","2024-08-31"
"000046677","12.00","2024-08-31"
"000046678","2.00","2024-08-31"
"000046679","2.00","2024-08-31"
"000046680","2.00","2024-08-31"
"000046681","2.00","2024-08-31"
"000046682","2.00","2024-08-31"
"000046683","2.00","2024-08-31"
"000046684","2.00","2024-08-31"
"000046685","2.00","2024-08-31"
"000046686","2.00","2024-08-31"
"000046687","2.00","2024-08-31"
"000046688","4.00","2024-08-31"
"000046689","4.00","2024-08-31"
"000046690","2.00","2024-08-31"
"000046691","2.00","2024-08-31"
"000046692","2.00","2024-08-31"
"000046693","2.00","2024-08-31"
"000046694","2.00","2024-08-31"
"000046695","2.00","2024-08-31"
"000046696","12.00","2024-08-31"
"000046697","2.00","2024-08-31"
"000046698","2.00","2024-08-31"
"000046699","2.00","2024-09-02"
"000046700","2.00","2024-09-02"
"000046701","2.00","2024-09-02"
"000046702","2.00","2024-09-02"
"000046703","2.00","2024-09-02"
"000046704","2.00","2024-09-02"
"000046705","2.00","2024-09-02"
"000046706","2.00","2024-09-02"
"000046707","2.00","2024-09-02"
"000046708","2.00","2024-09-02"
"000046709","2.00","2024-09-02"
"000046710","2.00","2024-09-02"
"000046711","6.00","2024-09-02"
"000046712","2.00","2024-09-02"
"000046713","2.00","2024-09-02"
"000046714","2.00","2024-09-02"
"000046715","2.00","2024-09-03"
"000046716","2.00","2024-09-03"
"000046717","4.00","2024-09-03"
"000046718","2.00","2024-09-03"
"000046719","2.00","2024-09-03"
"000046720","2.00","2024-09-03"
"000046721","2.00","2024-09-03"
"000046722","2.00","2024-09-03"
"000046723","2.00","2024-09-03"
"000046724","2.00","2024-09-03"
"000046725","2.00","2024-09-03"
"000046726","2.00","2024-09-03"
"000046727","2.00","2024-09-03"
"000046728","2.00","2024-09-03"
"000046729","2.00","2024-09-03"
"000046730","2.00","2024-09-03"
"000046731","2.00","2024-09-03"
"000046732","2.00","2024-09-03"
"000046733","2.00","2024-09-03"
"000046734","2.00","2024-09-03"
"000046735","2.00","2024-09-03"
"000046736","2.00","2024-09-03"
"000046737","2.00","2024-09-03"
"000046738","2.00","2024-09-03"
"000046739","2.00","2024-09-03"
"000046740","2.00","2024-09-04"
"000046741","2.00","2024-09-04"
"000046742","2.00","2024-09-04"
"000046743","2.00","2024-09-04"
"000046744","2.00","2024-09-04"
"000046745","2.00","2024-09-04"
"000046746","2.00","2024-09-04"
"000046747","2.00","2024-09-04"
"000046748","2.00","2024-09-04"
"000046749","2.00","2024-09-04"
"000046750","2.00","2024-09-04"
"000046751","8.00","2024-09-04"
"000046752","4.00","2024-09-04"
"000046753","2.00","2024-09-04"
"000046754","10.00","2024-09-04"
"000046755","2.00","2024-09-04"
"000046756","2.00","2024-09-04"
"000046757","2.00","2024-09-04"
"000046758","2.00","2024-09-04"
"000046759","2.00","2024-09-04"
"000046760","2.00","2024-09-04"
"000046761","8.00","2024-09-04"
"000046762","2.00","2024-09-04"
"000046763","2.00","2024-09-04"
"000046764","2.00","2024-09-04"
"000046765","2.00","2024-09-04"
"000046766","2.00","2024-09-04"
"000046767","2.00","2024-09-04"
"000046768","2.00","2024-09-04"
"000046769","2.00","2024-09-04"
"000046770","2.00","2024-09-04"
"000046771","2.00","2024-09-05"
"000046772","2.00","2024-09-05"
"000046773","10.00","2024-09-05"
"000046774","10.00","2024-09-05"
"000046775","2.00","2024-09-05"
"000046776","2.00","2024-09-05"
"000046777","2.00","2024-09-05"
"000046778","4.00","2024-09-05"
"000046779","2.00","2024-09-05"
"000046780","2.00","2024-09-05"
"000046781","2.00","2024-09-05"
"000046782","2.00","2024-09-05"
"000046783","2.00","2024-09-05"
"000046784","2.00","2024-09-05"
"000046785","2.00","2024-09-05"
"000046786","2.00","2024-09-05"
"000046787","2.00","2024-09-05"
"000046788","2.00","2024-09-05"
"000046789","2.00","2024-09-05"
"000046790","2.00","2024-09-05"
"000046791","2.00","2024-09-05"
"000046792","2.00","2024-09-05"
"000046793","2.00","2024-09-05"
"000046794","2.00","2024-09-05"
"000046795","2.00","2024-09-05"
"000046796","2.00","2024-09-05"
"000046797","2.00","2024-09-05"
"000046798","2.00","2024-09-05"
"000046799","2.00","2024-09-05"
"000046800","2.00","2024-09-05"
"000046801","2.00","2024-09-05"
"000046802","2.00","2024-09-05"
"000046803","2.00","2024-09-05"
"000046804","2.00","2024-09-05"
"000046805","22.00","2024-09-05"
"000046806","2.00","2024-09-05"
"000046807","2.00","2024-09-05"
"000046808","2.00","2024-09-05"
"000046809","2.00","2024-09-05"
"000046810","2.00","2024-09-05"
"000046811","2.00","2024-09-05"
"000046812","2.00","2024-09-05"
"000046813","4.00","2024-09-05"
"000046814","20.00","2024-09-05"
"000046815","2.00","2024-09-05"
"000046816","2.00","2024-09-06"
"000046817","2.00","2024-09-06"
"000046818","2.00","2024-09-06"
"000046819","6.00","2024-09-06"
"000046820","2.00","2024-09-06"
"000046821","2.00","2024-09-06"
"000046822","2.00","2024-09-06"
"000046823","2.00","2024-09-06"
"000046824","2.00","2024-09-06"
"000046825","2.00","2024-09-06"
"000046826","2.00","2024-09-06"
"000046827","2.00","2024-09-06"
"000046828","2.00","2024-09-06"
"000046829","2.00","2024-09-06"
"000046830","2.00","2024-09-06"
"000046831","2.00","2024-09-06"
"000046832","2.00","2024-09-06"
"000046833","2.00","2024-09-06"
"000046834","2.00","2024-09-06"
"000046835","2.00","2024-09-06"
"000046836","6.00","2024-09-06"
"000046837","2.00","2024-09-06"
"000046838","2.00","2024-09-06"
"000046839","2.00","2024-09-06"
"000046840","2.00","2024-09-06"
"000046841","2.00","2024-09-06"
"000046842","2.00","2024-09-06"
"000046843","2.00","2024-09-06"
"000046844","14.00","2024-09-06"
"000046845","10.00","2024-09-06"
"000046846","2.00","2024-09-06"
"000046847","2.00","2024-09-07"
"000046848","2.00","2024-09-07"
"000046849","2.00","2024-09-07"
"000046850","2.00","2024-09-07"
"000046851","2.00","2024-09-07"
"000046852","4.00","2024-09-07"
"000046853","2.00","2024-09-07"
"000046854","2.00","2024-09-07"
"000046855","2.00","2024-09-07"
"000046856","2.00","2024-09-07"
"000046857","2.00","2024-09-07"
"000046858","2.00","2024-09-07"
"000046859","2.00","2024-09-07"
"000046860","2.00","2024-09-07"
"000046861","2.00","2024-09-09"
"000046862","2.00","2024-09-07"
"000046863","2.00","2024-09-07"
"000046864","2.00","2024-09-07"
"000046865","30.00","2024-09-07"
"000046866","2.00","2024-09-09"
"000046867","2.00","2024-09-09"
"000046868","2.00","2024-09-09"
"000046869","2.00","2024-09-09"
"000046870","4.00","2024-09-09"
"000046871","2.00","2024-09-09"
"000046872","2.00","2024-09-09"
"000046873","2.00","2024-09-09"
"000046874","2.00","2024-09-09"
"000046875","2.00","2024-09-09"
"000046876","2.00","2024-09-09"
"000046877","2.00","2024-09-09"
"000046878","2.00","2024-09-09"
"000046879","2.00","2024-09-09"
"000046880","2.00","2024-09-09"
"000046881","2.00","2024-09-09"
"000046882","4.00","2024-09-09"
"000046883","2.00","2024-09-09"
"000046884","2.00","2024-09-09"
"000046885","2.00","2024-09-09"
"000046886","2.00","2024-09-09"
"000046887","2.00","2024-09-09"
"000046888","2.00","2024-09-09"
"000046889","2.00","2024-09-09"
"000046890","2.00","2024-09-09"
"000046891","2.00","2024-09-09"
"000046892","2.00","2024-09-09"
"000046893","8.00","2024-09-09"
"000046894","2.00","2024-09-09"
"000046895","4.00","2024-09-09"
"000046896","4.00","2024-09-09"
"000046897","2.00","2024-09-09"
"000046898","2.00","2024-09-09"
"000046899","2.00","2024-09-09"
"000046900","2.00","2024-09-09"
"000046901","4.00","2024-09-09"
"000046902","4.00","2024-09-09"
"000046903","2.00","2024-09-10"
"000046904","2.00","2024-09-09"
"000046905","2.00","2024-09-10"
"000046906","2.00","2024-09-10"
"000046907","2.00","2024-09-10"
"000046908","2.00","2024-09-10"
"000046909","4.00","2024-09-10"
"000046910","2.00","2024-09-10"
"000046911","2.00","2024-09-10"
"000046912","6.00","2024-09-10"
"000046913","2.00","2024-09-10"
"000046914","4.00","2024-09-10"
"000046915","2.00","2024-09-10"
"000046916","2.00","2024-09-10"
"000046917","2.00","2024-09-10"
"000046918","2.00","2024-09-10"
"000046919","2.00","2024-09-10"
"000046920","2.00","2024-09-10"
"000046921","6.00","2024-09-10"
"000046922","2.00","2024-09-10"
"000046923","16.00","2024-09-10"
"000046924","2.00","2024-09-10"
"000046925","2.00","2024-09-10"
"000046926","2.00","2024-09-10"
"000046927","2.00","2024-09-10"
"000046928","2.00","2024-09-10"
"000046929","2.00","2024-09-10"
"000046930","2.00","2024-09-10"
"000046931","2.00","2024-09-10"
"000046932","2.00","2024-09-10"
"000046933","8.00","2024-09-10"
"000046934","2.00","2024-09-10"
"000046935","2.00","2024-09-10"
"000046936","2.00","2024-09-11"
"000046937","2.00","2024-09-11"
"000046938","2.00","2024-09-11"
"000046939","6.00","2024-09-11"
"000046940","2.00","2024-09-11"
"000046941","2.00","2024-09-11"
"000046942","8.00","2024-09-11"
"000046943","2.00","2024-09-11"
"000046944","2.00","2024-09-11"
"000046945","2.00","2024-09-11"
"000046946","2.00","2024-09-11"
"000046947","2.00","2024-09-11"
"000046948","6.00","2024-09-11"
"000046949","2.00","2024-09-11"
"000046950","6.00","2024-09-11"
"000046951","2.00","2024-09-11"
"000046952","2.00","2024-09-11"
"000046953","2.00","2024-09-11"
"000046954","2.00","2024-09-11"
"000046955","2.00","2024-09-11"
"000046956","2.00","2024-09-11"
"000046957","2.00","2024-09-11"
"000046958","24.00","2024-09-11"
"000046959","2.00","2024-09-11"
"000046960","2.00","2024-09-11"
"000046961","2.00","2024-09-11"
"000046962","2.00","2024-09-11"
"000046963","4.00","2024-09-11"
"000046964","30.00","2024-09-12"
"000046965","2.00","2024-09-11"
"000046966","2.00","2024-09-11"
"000046967","2.00","2024-09-12"
"000046968","2.00","2024-09-12"
"000046969","2.00","2024-09-12"
"000046970","2.00","2024-09-12"
"000046971","2.00","2024-09-12"
"000046972","2.00","2024-09-12"
"000046973","2.00","2024-09-12"
"000046974","2.00","2024-09-12"
"000046975","50.00","2024-09-12"
"000046976","2.00","2024-09-12"
"000046977","2.00","2024-09-12"
"000046978","2.00","2024-09-12"
"000046979","2.00","2024-09-12"
"000046980","2.00","2024-09-12"
"000046981","2.00","2024-09-12"
"000046982","2.00","2024-09-12"
"000046983","2.00","2024-09-12"
"000046984","2.00","2024-09-12"
"000046985","2.00","2024-09-12"
"000046986","2.00","2024-09-12"
"000046987","2.00","2024-09-12"
"000046988","2.00","2024-09-12"
"000046989","2.00","2024-09-12"
"000046990","2.00","2024-09-12"
"000046991","2.00","2024-09-16"
"000046992","10.00","2024-09-12"
"000046993","2.00","2024-09-12"
"000046994","4.00","2024-09-12"
"000046995","2.00","2024-09-13"
"000046996","2.00","2024-09-13"
"000046997","2.00","2024-09-13"
"000046998","2.00","2024-09-13"
"000046999","2.00","2024-09-13"
"000047000","2.00","2024-09-13"
"000047001","2.00","2024-09-13"
"000047002","2.00","2024-09-13"
"000047003","2.00","2024-09-13"
"000047004","2.00","2024-09-13"
"000047005","2.00","2024-09-13"
"000047006","2.00","2024-09-13"
"000047007","2.00","2024-09-13"
"000047008","2.00","2024-09-13"
"000047009","10.00","2024-09-13"
"000047010","2.00","2024-09-13"
"000047011","2.00","2024-09-13"
"000047012","2.00","2024-09-13"
"000047013","2.00","2024-09-13"
"000047014","2.00","2024-09-13"
"000047015","2.00","2024-09-13"
"000047016","2.00","2024-09-13"
"000047017","2.00","2024-09-13"
"000047018","2.00","2024-09-13"
"000047019","2.00","2024-09-13"
"000047020","2.00","2024-09-13"
"000047021","2.00","2024-09-13"
"000047022","2.00","2024-09-13"
"000047023","2.00","2024-09-13"
"000047024","2.00","2024-09-13"
"000047025","2.00","2024-09-13"
"000047026","2.00","2024-09-13"
"000047027","2.00","2024-09-13"
"000047028","2.00","2024-09-13"
"000047029","2.00","2024-09-13"
"000047030","2.00","2024-09-14"
"000047031","2.00","2024-09-13"
"000047032","2.00","2024-09-13"
"000047033","2.00","2024-09-13"
"000047034","2.00","2024-09-14"
"000047035","2.00","2024-09-14"
"000047036","2.00","2024-09-14"
"000047037","2.00","2024-09-14"
"000047038","4.00","2024-09-14"
"000047039","6.00","2024-09-14"
"000047040","2.00","2024-09-14"
"000047041","6.00","2024-09-14"
"000047042","2.00","2024-09-14"
"000047043","2.00","2024-09-14"
"000047044","2.00","2024-09-14"
"000047045","2.00","2024-09-14"
"000047046","2.00","2024-09-14"
"000047047","2.00","2024-09-14"
"000047048","2.00","2024-09-14"
"000047049","2.00","2024-09-14"
"000047050","2.00","2024-09-14"
"000047051","2.00","2024-09-14"
"000047052","2.00","2024-09-16"
"000047053","2.00","2024-09-16"
"000047054","4.00","2024-09-16"
"000047055","2.00","2024-09-16"
"000047056","2.00","2024-09-16"
"000047057","2.00","2024-09-16"
"000047058","2.00","2024-09-16"
"000047059","2.00","2024-09-16"
"000047060","2.00","2024-09-16"
"000047061","2.00","2024-09-16"
"000047062","4.00","2024-09-16"
"000047063","2.00","2024-09-16"
"000047064","2.00","2024-09-16"
"000047065","2.00","2024-09-16"
"000047066","20.00","2024-09-16"
"000047067","10.00","2024-09-16"
"000047068","2.00","2024-09-16"
"000047069","2.00","2024-09-16"
"000047070","6.00","2024-09-16"
"000047071","2.00","2024-09-16"
"000047072","2.00","2024-09-16"
"000047073","2.00","2024-09-16"
"000047074","16.00","2024-09-16"
"000047075","2.00","2024-09-16"
"000047076","10.00","2024-09-16"
"000047077","2.00","2024-09-16"
"000047078","2.00","2024-09-16"
"000047079","2.00","2024-09-16"
"000047080","2.00","2024-09-16"
"000047081","2.00","2024-09-16"
"000047082","2.00","2024-09-16"
"000047083","50.00","2024-09-16"
"000047084","2.00","2024-09-16"
"000047085","2.00","2024-09-16"
"000047086","2.00","2024-09-16"
"000047087","4.00","2024-09-16"
"000047088","2.00","2024-09-16"
"000047089","6.00","2024-09-16"
"000047090","2.00","2024-09-17"
"000047091","2.00","2024-09-17"
"000047092","2.00","2024-09-17"
"000047093","2.00","2024-09-17"
"000047094","4.00","2024-09-17"
"000047095","10.00","2024-09-17"
"000047096","6.00","2024-09-17"
"000047097","2.00","2024-09-17"
"000047098","2.00","2024-09-17"
"000047099","2.00","2024-09-17"
"000047100","2.00","2024-09-17"
"000047101","2.00","2024-09-17"
"000047102","2.00","2024-09-17"
"000047103","2.00","2024-09-17"
"000047104","2.00","2024-09-17"
"000047105","2.00","2024-09-17"
"000047106","2.00","2024-09-17"
"000047107","2.00","2024-09-17"
"000047108","2.00","2024-09-17"
"000047109","4.00","2024-09-17"
"000047110","2.00","2024-09-17"
"000047111","4.00","2024-09-17"
"000047112","2.00","2024-09-17"
"000047113","2.00","2024-09-17"
"000047114","2.00","2024-09-17"
"000047115","2.00","2024-09-17"
"000047116","2.00","2024-09-17"
"000047117","2.00","2024-09-17"
"000047118","2.00","2024-09-17"
"000047119","2.00","2024-09-17"
"000047120","2.00","2024-09-18"
"000047121","2.00","2024-09-18"
"000047122","2.00","2024-09-18"
"000047123","2.00","2024-09-18"
"000047124","2.00","2024-09-18"
"000047125","2.00","2024-09-18"
"000047126","2.00","2024-09-18"
"000047127","2.00","2024-09-18"
"000047128","2.00","2024-09-18"
"000047129","2.00","2024-09-18"
"000047130","2.00","2024-09-18"
"000047131","2.00","2024-09-18"
"000047132","2.00","2024-09-18"
"000047133","2.00","2024-09-18"
"000047134","2.00","2024-09-18"
"000047135","2.00","2024-09-18"
"000047136","2.00","2024-09-18"
"000047137","2.00","2024-09-18"
"000047138","2.00","2024-09-18"
"000047139","2.00","2024-09-18"
"000047140","2.00","2024-09-18"
"000047141","2.00","2024-09-18"
"000047142","2.00","2024-09-18"
"000047143","2.00","2024-09-18"
"000047144","2.00","2024-09-18"
"000047145","2.00","2024-09-18"
"000047146","2.00","2024-09-18"
"000047147","2.00","2024-09-18"
"000047148","2.00","2024-09-18"
"000047149","2.00","2024-09-18"
"000047150","2.00","2024-09-18"
"000047151","2.00","2024-09-18"
"000047152","2.00","2024-09-18"
"000047153","2.00","2024-09-18"
"000047154","30.00","2024-09-18"
"000047155","2.00","2024-09-18"
"000047156","2.00","2024-09-18"
"000047157","2.00","2024-09-18"
"000047158","2.00","2024-09-18"
"000047159","2.00","2024-09-19"
"000047160","4.00","2024-09-19"
"000047161","2.00","2024-09-19"
"000047162","2.00","2024-09-19"
"000047163","2.00","2024-09-19"
"000047164","6.00","2024-09-19"
"000047165","2.00","2024-09-19"
"000047166","2.00","2024-09-19"
"000047167","2.00","2024-09-19"
"000047168","2.00","2024-09-19"
"000047169","2.00","2024-09-19"
"000047170","2.00","2024-09-19"
"000047171","2.00","2024-09-19"
"000047172","2.00","2024-09-19"
"000047173","2.00","2024-09-19"
"000047174","2.00","2024-09-19"
"000047175","2.00","2024-09-19"
"000047176","2.00","2024-09-19"
"000047177","2.00","2024-09-19"
"000047178","2.00","2024-09-19"
"000047179","2.00","2024-09-19"
"000047180","2.00","2024-09-19"
"000047181","2.00","2024-09-19"
"000047182","2.00","2024-09-19"
"000047183","2.00","2024-09-19"
"000047184","2.00","2024-09-19"
"000047185","2.00","2024-09-19"
"000047186","2.00","2024-09-19"
"000047187","2.00","2024-09-19"
"000047188","2.00","2024-09-19"
"000047189","2.00","2024-09-19"
"000047190","2.00","2024-09-19"
"000047191","2.00","2024-09-19"
"000047192","2.00","2024-09-19"
"000047193","2.00","2024-09-19"
"000047194","2.00","2024-09-19"
"000047195","2.00","2024-09-19"
"000047196","2.00","2024-09-19"
"000047197","2.00","2024-09-20"
"000047198","6.00","2024-09-20"
"000047199","2.00","2024-09-20"
"000047200","6.00","2024-09-20"
"000047201","2.00","2024-09-20"
"000047202","2.00","2024-09-20"
"000047203","2.00","2024-09-20"
"000047204","2.00","2024-09-20"
"000047205","2.00","2024-09-20"
"000047206","2.00","2024-09-20"
"000047207","2.00","2024-09-20"
"000047208","4.00","2024-09-20"
"000047209","2.00","2024-09-20"
"000047210","12.00","2024-09-20"
"000047211","4.00","2024-09-20"
"000047212","2.00","2024-09-20"
"000047213","2.00","2024-09-20"
"000047214","2.00","2024-09-20"
"000047215","2.00","2024-09-20"
"000047216","2.00","2024-09-20"
"000047217","14.00","2024-09-20"
"000047218","2.00","2024-09-20"
"000047219","2.00","2024-09-20"
"000047220","2.00","2024-09-20"
"000047221","2.00","2024-09-20"
"000047222","2.00","2024-09-20"
"000047223","2.00","2024-09-20"
"000047224","2.00","2024-09-20"
"000047225","2.00","2024-09-20"
"000047226","2.00","2024-09-20"
"000047227","2.00","2024-09-20"
"000047228","2.00","2024-09-20"
"000047229","10.00","2024-09-20"
"000047230","2.00","2024-09-20"
"000047231","2.00","2024-09-20"
"000047232","2.00","2024-09-20"
"000047233","2.00","2024-09-20"
"000047234","2.00","2024-09-20"
"000047235","4.00","2024-09-20"
"000047236","2.00","2024-09-20"
"000047237","4.00","2024-09-20"
"000047238","2.00","2024-09-21"
"000047239","2.00","2024-09-21"
"000047240","2.00","2024-09-21"
"000047241","4.00","2024-09-20"
"000047242","2.00","2024-09-20"
"000047243","2.00","2024-09-20"
"000047244","2.00","2024-09-21"
"000047245","2.00","2024-09-21"
"000047246","2.00","2024-09-21"
"000047247","2.00","2024-09-21"
"000047248","2.00","2024-09-21"
"000047249","2.00","2024-09-21"
"000047250","2.00","2024-09-21"
"000047251","2.00","2024-09-21"
