"PRCD_ID_PROCEDIMIENTO";"PRCD_V_CODPRO_MINSA";"PRCD_V_CODPROCEDIMIENTO";"PRCD_V_DESPROCEDIMIENTO";"PRCD_I_ESTADO";"PRCD_D_FECBAJA";"PRCD_V_CODSEG";"PRCD_V_CODGRU";"PRCD_V_CODSUB";"PRCD_V_DOCUMENTO";"PRCD_I_IDUSUARIOCREA";"PRCD_D_FECCREA";"PRCD_V_DOCUMENTOCREA";"PRCD_I_IDUSUARIOACT";"PRCD_D_FECACT";"PRCD_V_DOCUMENTOACT";"PRCD_B_FLAGREGISTROELIMINADO";"PRCD_C_CONDICION";"PRCD_V_TIPORESULTADO";"PRCD_V_CODPROCEDIMEQUIVALEN"
14625;"69745";"69745";"Sutura del nervio facial, intratemporal, con o sin injerto o descompresión, medial al ganglio geniculado";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14626;"69799";"69799";"Procedimiento que no aparece en la lista, oído medio";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14627;"69802";"69802";"Laberintotomía, con o sin crioCirugía, incluyendo otros procedimientos destructivos no escisionales o perfusión con compuestos vestíbulo activos (perfusiones única o múltiples) con mástoidectomía";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14628;"69806";"69806";"Operación del saco endolinfático, con derivación";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14629;"69820";"69820";"Fenestración de canal semicircular";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14630;"69840";"69840";"Revisión de la operación de fenestración";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14631;"69949";"69949";"Procedimiento que no aparece en la lista, oído interno";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14632;"69979";"69979";"Procedimiento que no aparece en la lista, hueso temporal, abordaje por fosa media";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14633;"D0290";"D0290";"Radiografía postero -anterior o lateral de cráneo y huesos faciales";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14634;"D0310";"D0310";"Sialografía";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14635;"D0321";"D0321";"Otras radiografías de la articulación temporomandibular con informe";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14636;"D0322";"D0322";"Estudio tomográfico";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14637;"D0330";"D0330";"Radiografía panorámica";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14638;"D0340";"D0340";"Radiografía cefalométrica";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14639;"D0350";"D0350";"Imágenes fotográfica oral y facial";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14640;"D0415";"D0415";"Recolección de muestra de microorganismo para cultivo y prueba de sensibilidad";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14641;"D0416";"D0416";"Cultivo viral";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14642;"D0425";"D0425";"Pruebas de susceptibilidad de la caries";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14643;"D0460";"D0460";"Pruebas de vitalidad de la pulpa";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14644;"A0141";"A0141";"Examen dental post morten";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14645;"A0142";"A0142";"Análisis de marca de mordida";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14646;"D1510";"D1510";"Mantenedor de espacio fijo unilateral";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14647;"D1515";"D1515";"Mantenedor de espacio fijo bilateral";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14648;"D1520";"D1520";"Mantenedor de espacio removible unilateral";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14649;"D1525";"D1525";"Mantenedor de espacio removible bilateral";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14650;"D1550";"D1550";"Re-cementación de mantenedor de espacio";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14651;"D1555";"D1555";"Remoción de mantenedor de espacio fijo por el dentista que no lo coloco";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14652;"D2160";"D2160";"Restauraciones de tres superficies con amalgama en piezas dentarias, primarias o permanentes";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14653;"D2161";"D2161";"Restauraciones de cuatro superficies con amalgama en piezas dentarias, primarias o permanentes";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14654;"D2332";"D2332";"Restauraciones fotocurables de tres superficies con resina en piezas dentarias anteriores (primarias o permanentes)";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14655;"D2335";"D2335";"Restauraciones fotocurables de cuatro o más superficies con resina en piezas dentarias anteriores, puede incluir ángulo incisal (primarias o permanentes)";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14656;"D2393";"D2393";"Restauraciones fotocurables de tres superficies con resina en piezas dentarias posteriores (primarias o permanentes)";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14657;"D2394";"D2394";"Restauraciones fotocurables de cuatro superficies o más con resina en piezas dentarias posteriores (primarias o permanentes)";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14658;"E2336";"E2336";"Restauración autocurable de una superficie con resina en piezas dentarias anteriores (primarias o permanentes)";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14659;"E2337";"E2337";"Restauraciones autocurables de dos superficies con resina en piezas dentarias anteriores (primarias o permanentes)";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14660;"E2338";"E2338";"Restauraciones autocurables de tres superficies con resina en piezas dentarias anteriores (primarias o permanentes)";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14661;"E2339";"E2339";"Restauraciones autocurables de cuatro o más superficies con resina en piezas dentarias anteriores, puede incluir ángulo incisal (primarias o permanentes)";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14662;"E2340";"E2340";"Restauración autocurable de una superficie con resina en piezas dentarias posteriores (primarias o permanentes)";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14663;"E2341";"E2341";"Restauraciones autocurables de dos superficies con resina en piezas dentarias posteriores (primarias o permanentes)";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14664;"E2342";"E2342";"Restauraciones autocurables de tres superficies con resina en piezas dentarias posteriores (primarias o permanentes)";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14665;"E2343";"E2343";"Restauraciones autocurables de cuatro o más superficies con resina en piezas dentarias posteriores (primarias o permanentes)";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14666;"D2510";"D2510";"Inlay metálica de una superficie";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14667;"D2520";"D2520";"Inlay metálica de dos superficies";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14668;"D2530";"D2530";"Inlay metálico de tres superficies";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14669;"D2542";"D2542";"Onlay metálico de dos superficies";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14670;"D2543";"D2543";"Onlay metálico de tres superficies";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14671;"D2544";"D2544";"Onlay metálico de cuatro a más superficies";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14672;"D2610";"D2610";"Inlay de cerámica de porcelana una superficie";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14673;"D2620";"D2620";"Inlay de cerámica de porcelana dos superficies";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14674;"D2630";"D2630";"Inlay de cerámica de porcelana tres a más superficies";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14675;"D2642";"D2642";"Onlay de cerámica de porcelana de dos superficies";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14676;"D2643";"D2643";"Onlay de cerámica de porcelana de tres superficies";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14677;"D2644";"D2644";"Onlay de cerámica de porcelana de cuatro a más superficies";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14678;"D2650";"D2650";"Incrustaciones inlay de resina de una superficie";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14679;"D2651";"D2651";"Incrustaciones inlay de resina de dos superficies";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14680;"D2652";"D2652";"Incrustaciones inlay de resina de tres o más superficies";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14681;"D2662";"D2662";"Onlay de resina compuesta de dos superficies";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14682;"D2663";"D2663";"Onlay de resina compuesta de tres superficies";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14683;"D2664";"D2664";"Onlay de resina compuesta de cuatro a más superficies";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14684;"D2710";"D2710";"Corona de base de acrílico (indirecta)";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14685;"D2712";"D2712";"Corona de base de acrílico 3/4 de corona (indirecta)";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14686;"D2721";"D2721";"Corona de acrílico predominantemente de metal base";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14687;"D2740";"D2740";"Corona de porcelana";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14688;"D2751";"D2751";"Corona de porcelana base de metal";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14689;"D2781";"D2781";"Corona de 3/4 de metal base";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14690;"D2783";"D2783";"Corona 3/4 de porcelana (no incluye carillas faciales)";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14691;"D2791";"D2791";"Corona de metal base";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14692;"D2794";"D2794";"Corona de titanio";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14693;"D2799";"D2799";"Corona provisional";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14694;"D2910";"D2910";"Re-cementación de inlay y onlay o cementación parcial";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14695;"D2915";"D2915";"Re-cementación de poste prefabricado";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14696;"D2920";"D2920";"Re-cementación de corona";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14697;"D2930";"D2930";"Corona prefabricada de acero diente primario";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14698;"D2931";"D2931";"Corona prefabricada de acero diente permanente";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14699;"D2932";"D2932";"Corona prefabricada de acrílico";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14700;"D2933";"D2933";"Corona de acero inoxidable prefabricado con frente estético de acrílico";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14701;"D2934";"D2934";"Corona de acero inoxidable prefabricado con revestimiento estético - diente primario";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14702;"D2940";"D2940";"Relleno sedante (eugenato)";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14703;"D2950";"D2950";"Reconstrucción de muñones, incluyendo los pines";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14704;"D2951";"D2951";"Pin de retención por diente";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14705;"D2952";"D2952";"Realización de poste y muñón para la corona";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14706;"D2954";"D2954";"Poste prefabricado y núcleo adicional por cada diente";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14707;"D2955";"D2955";"Remoción de poste";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14708;"D2960";"D2960";"Carilla labial de resina directa";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14709;"D2961";"D2961";"Carillas labiales de resina indirecta";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14710;"D2962";"D2962";"Carillas labiales de porcelana";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14711;"D2971";"D2971";"Reparación de la corona";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14712;"D2999";"D2999";"Procedimiento de restauración no especifica, con informe";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14713;"E2911";"E2911";"Cementación provisional de inlay y onlay";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14714;"D6920";"D6920";"Conector en barra";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14715;"D6930";"D6930";"Re-cementado de prótesis parcial fija";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14716;"D6940";"D6940";"Dispositivo dental flexible";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14717;"D6970";"D6970";"Poste fundido y núcleo adicional para retenedor de prótesis parcial fija";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14718;"D6971";"D6971";"Poste fundido como parte del retenedor de prótesis parcial fija";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14719;"D6972";"D6972";"Poste prefabricado y núcleo adicional de retenedor de prótesis parcial fija";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14720;"D6973";"D6973";"Muñón para retenedor, incluyendo los pines";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14721;"D6975";"D6975";"Afrontamiento - metal";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14722;"D6976";"D6976";"Por cada poste fundido adicional-mismo diente";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
14723;"D6977";"D6977";"Por cada poste prefabricado adicional - mismo diente";"0";"";"";"";"";"RM N° 902-2017/MINSA";1;"2018-03-08";"INF. CONJ. N° 001-2018-SIS/GREP-GNF/SGO-SGF/FTS-NLP-ARC";0;"";"";0;"N";"";""
